"","year","population","pop_no","stat_area","CU","escapement","er_E","er_2","er_3","total_runE","total_run2","total_run3","age_3","age_4","age_5","rec_E","rec_2","rec_3","RS_E","RS_2","RS_3","logRS1","logRS2","logRS3","Ut","Model","group","region","Smsy","Sgen","Umsy","U_relative"
"3341",1990,"zymagotitz",39,4,"lower_skeena",1500,0.697,NA,NA,4950,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,1.21990444586781
"3342",1991,"zymagotitz",39,4,"lower_skeena",750,0.624,NA,NA,1995,NA,NA,0.571,0.426,0.003,3792,NA,NA,5.056097655,NA,NA,1.62059497133366,NA,NA,0.624,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,1.09213827004521
"3343",1992,"zymagotitz",39,4,"lower_skeena",500,0.653,NA,NA,1441,NA,NA,0.571,0.426,0.003,1216,NA,NA,2.432419527,NA,NA,0.888886452105299,NA,NA,0.653,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,1.14289469605693
"3344",1993,"zymagotitz",39,4,"lower_skeena",NA,0.567,NA,NA,NA,NA,NA,0.571,0.426,0.003,1078,NA,NA,NA,NA,NA,NA,NA,NA,0.567,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.992375639608388
"3345",1994,"zymagotitz",39,4,"lower_skeena",2000,0.667,NA,NA,6006,NA,NA,0.571,0.426,0.003,544,NA,NA,0.27206759,NA,NA,-1.30170475090826,NA,NA,0.667,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,1.16739779826948
"3346",1995,"zymagotitz",39,4,"lower_skeena",500,0.406,NA,NA,842,NA,NA,0.571,0.426,0.003,1422,NA,NA,2.84356879,NA,NA,1.04505987948898,NA,NA,0.406,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.710589964164031
"3347",1996,"zymagotitz",39,4,"lower_skeena",450,0.739,NA,NA,1724,NA,NA,0.571,0.426,0.003,1363,NA,NA,3.029474591,NA,NA,1.10838920217513,NA,NA,0.739,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,1.29341375250547
"3348",1997,"zymagotitz",39,4,"lower_skeena",100,0.534,NA,NA,215,NA,NA,0.571,0.426,0.003,460,NA,NA,4.602787224,NA,NA,1.52666203826157,NA,NA,0.534,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.934618327250228
"3349",1998,"zymagotitz",39,4,"lower_skeena",800,0.18,NA,NA,976,NA,NA,0.571,0.426,0.003,596,NA,NA,0.744784223,NA,NA,-0.294660736111524,NA,NA,0.18,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.315039885589964
"3350",1999,"zymagotitz",39,4,"lower_skeena",1600,0.21,NA,NA,2025,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.367546533188292
"3351",2000,"zymagotitz",39,4,"lower_skeena",300,0.379,NA,NA,483,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.663333981325536
"3352",2001,"zymagotitz",39,4,"lower_skeena",300,0.298,NA,NA,427,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.521566032810052
"3353",2002,"zymagotitz",39,4,"lower_skeena",600,0.273,NA,NA,825,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.47781049314478
"3354",2003,"zymagotitz",39,4,"lower_skeena",NA,0.277,NA,NA,NA,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.484811379491223
"3355",2004,"zymagotitz",39,4,"lower_skeena",NA,0.418,NA,NA,NA,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.731592623203362
"3356",2005,"zymagotitz",39,4,"lower_skeena",NA,0.281,NA,NA,NA,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.491812265837667
"3357",2006,"zymagotitz",39,4,"lower_skeena",NA,0.27,NA,NA,NA,NA,NA,0.571,0.426,0.003,1466,NA,NA,NA,NA,NA,NA,NA,NA,0.27,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.472559828384947
"3358",2007,"zymagotitz",39,4,"lower_skeena",500,0.458,NA,NA,923,NA,NA,0.571,0.426,0.003,608,NA,NA,1.215101783,NA,NA,0.194827845300293,NA,NA,0.458,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.801601486667799
"3359",2008,"zymagotitz",39,4,"lower_skeena",NA,0.396,NA,NA,NA,NA,NA,0.571,0.426,0.003,863,NA,NA,NA,NA,NA,NA,NA,NA,0.396,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.693087748297922
"3360",2009,"zymagotitz",39,4,"lower_skeena",1300,0.386,NA,NA,2117,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.675585532431813
"3361",2010,"zymagotitz",39,4,"lower_skeena",400,0.334,NA,NA,601,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.584574009928045
"3362",2011,"zymagotitz",39,4,"lower_skeena",350,0.429,NA,NA,613,NA,NA,0.571,0.426,0.003,651,NA,NA,1.859529192,NA,NA,0.620323333103537,NA,NA,0.429,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.750845060656082
"3363",2012,"zymagotitz",39,4,"lower_skeena",800,0.335,NA,NA,1203,NA,NA,0.571,0.426,0.003,749,NA,NA,0.936617913,NA,NA,-0.0654798568550488,NA,NA,0.335,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.586324231514656
"3364",2013,"zymagotitz",39,4,"lower_skeena",NA,0.377,NA,NA,NA,NA,NA,0.571,0.426,0.003,1193,NA,NA,NA,NA,NA,NA,NA,NA,0.377,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.659833538152315
"3365",2014,"zymagotitz",39,4,"lower_skeena",700,0.244,NA,NA,926,NA,NA,0.571,0.426,0.003,1196,NA,NA,1.708587196,NA,NA,0.535666827852684,NA,NA,0.244,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.427054067133063
"3366",2015,"zymagotitz",39,4,"lower_skeena",160,0.424,NA,NA,278,NA,NA,0.571,0.426,0.003,1153,NA,NA,7.208850847,NA,NA,1.97530955537625,NA,NA,0.424,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.742093952723027
"3367",2016,"zymagotitz",39,4,"lower_skeena",800,0.42,NA,NA,1379,NA,NA,0.571,0.426,0.003,568,NA,NA,0.709980089,NA,NA,-0.342518353001979,NA,NA,0.42,"Equilibrium",3,"Skeena",693.464104555882,199.68077439234,0.571356225777317,0.735093066376584
"3368",1980,"babine_fence",40,4,"middle_skeena",5046,0.74,NA,NA,19408,NA,NA,0.752,0.246,0.002,16330,NA,NA,3.236321442,NA,NA,1.17443732739035,NA,NA,0.74,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.30168413904999
"3369",1981,"babine_fence",40,4,"middle_skeena",2486,0.67,NA,NA,7533,NA,NA,0.752,0.246,0.002,10845,NA,NA,4.362267191,NA,NA,1.47299192014465,NA,NA,0.67,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.17855185562634
"3370",1982,"babine_fence",40,4,"middle_skeena",2673,0.58,NA,NA,6364,NA,NA,0.752,0.246,0.002,11723,NA,NA,4.385732918,NA,NA,1.47835675393272,NA,NA,0.58,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.02023891979594
"3371",1983,"babine_fence",40,4,"middle_skeena",3402,0.81,NA,NA,17905,NA,NA,0.752,0.246,0.002,17696,NA,NA,5.201656903,NA,NA,1.64897721002628,NA,NA,0.81,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.42481642247364
"3372",1984,"babine_fence",40,4,"middle_skeena",3241,0.72,NA,NA,11575,NA,NA,0.752,0.246,0.002,6560,NA,NA,2.024033112,NA,NA,0.705092110975196,NA,NA,0.72,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.26650348664324
"3373",1985,"babine_fence",40,4,"middle_skeena",2129,0.75,NA,NA,8516,NA,NA,0.752,0.246,0.002,9948,NA,NA,4.672738811,NA,NA,1.54174536893986,NA,NA,0.75,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.31927446525337
"3374",1986,"babine_fence",40,4,"middle_skeena",3671,0.83,NA,NA,21594,NA,NA,0.752,0.246,0.002,16769,NA,NA,4.568013425,NA,NA,1.51907841127233,NA,NA,0.83,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.4599970748804
"3375",1987,"babine_fence",40,4,"middle_skeena",2101,0.64,NA,NA,5836,NA,NA,0.752,0.246,0.002,24362,NA,NA,11.59533705,NA,NA,2.45060303884905,NA,NA,0.64,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.12578087701621
"3376",1988,"babine_fence",40,4,"middle_skeena",3225,0.63,NA,NA,8716,NA,NA,0.752,0.246,0.002,15306,NA,NA,4.746094408,NA,NA,1.55732204993541,NA,NA,0.63,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.10819055081283
"3377",1989,"babine_fence",40,4,"middle_skeena",5228,0.615,NA,NA,13579,NA,NA,0.752,0.246,0.002,7332,NA,NA,1.402479782,NA,NA,0.338241942624533,NA,NA,0.615,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.08180506150776
"3378",1990,"babine_fence",40,4,"middle_skeena",8038,0.697,NA,NA,26528,NA,NA,0.752,0.246,0.002,8481,NA,NA,1.055052009,NA,NA,0.0535900633432733,NA,NA,0.697,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.22604573637547
"3379",1991,"babine_fence",40,4,"middle_skeena",6720,0.624,NA,NA,17872,NA,NA,0.752,0.246,0.002,11640,NA,NA,1.732166725,NA,NA,0.549373067054742,NA,NA,0.624,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.0976363550908
"3380",1992,"babine_fence",40,4,"middle_skeena",2610,0.653,NA,NA,7522,NA,NA,0.752,0.246,0.002,6299,NA,NA,2.413459347,NA,NA,0.881061131974063,NA,NA,0.653,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.1486483010806
"3381",1993,"babine_fence",40,4,"middle_skeena",2899,0.567,NA,NA,6695,NA,NA,0.752,0.246,0.002,9331,NA,NA,3.218821341,NA,NA,1.16901524937846,NA,NA,0.567,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.997371495731548
"3382",1994,"babine_fence",40,4,"middle_skeena",4656,0.667,NA,NA,13982,NA,NA,0.752,0.246,0.002,2404,NA,NA,0.516411514,NA,NA,-0.660851323588968,NA,NA,0.667,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.17327475776533
"3383",1995,"babine_fence",40,4,"middle_skeena",2653,0.406,NA,NA,4466,NA,NA,0.752,0.246,0.002,8829,NA,NA,3.327885713,NA,NA,1.20233718132362,NA,NA,0.406,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.714167243857158
"3384",1996,"babine_fence",40,4,"middle_skeena",3120,0.739,NA,NA,11954,NA,NA,0.752,0.246,0.002,15190,NA,NA,4.868509833,NA,NA,1.58278790115323,NA,NA,0.739,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,1.29992510642965
"3385",1997,"babine_fence",40,4,"middle_skeena",621,0.534,NA,NA,1333,NA,NA,0.752,0.246,0.002,10316,NA,NA,16.61127945,NA,NA,2.81008194955688,NA,NA,0.534,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.9393234192604
"3386",1998,"babine_fence",40,4,"middle_skeena",4547,0.18,NA,NA,5545,NA,NA,0.752,0.246,0.002,27412,NA,NA,6.028597198,NA,NA,1.79651434652728,NA,NA,0.18,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.316625871660809
"3387",1999,"babine_fence",40,4,"middle_skeena",14954,0.21,NA,NA,18929,NA,NA,0.752,0.246,0.002,15624,NA,NA,1.044808318,NA,NA,0.0438334408406508,NA,NA,0.21,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.369396850270944
"3388",2000,"babine_fence",40,4,"middle_skeena",2239,0.379,NA,NA,3605,NA,NA,0.752,0.246,0.002,12097,NA,NA,5.402963221,NA,NA,1.68694754769458,NA,NA,0.379,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.666673363108036
"3389",2001,"babine_fence",40,4,"middle_skeena",21625,0.298,NA,NA,30805,NA,NA,0.752,0.246,0.002,20107,NA,NA,0.929806868,NA,NA,-0.0727783832181943,NA,NA,0.298,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.524191720860672
"3390",2002,"babine_fence",40,4,"middle_skeena",12478,0.273,NA,NA,17164,NA,NA,0.752,0.246,0.002,31232,NA,NA,2.502930125,NA,NA,0.917462095559765,NA,NA,0.273,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.480215905352227
"3391",2003,"babine_fence",40,4,"middle_skeena",7888,0.277,NA,NA,10910,NA,NA,0.752,0.246,0.002,20544,NA,NA,2.604463385,NA,NA,0.95722665974376,NA,NA,0.277,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.487252035833578
"3392",2004,"babine_fence",40,4,"middle_skeena",9047,0.418,NA,NA,15545,NA,NA,0.752,0.246,0.002,17023,NA,NA,1.881655602,NA,NA,0.63215202866822,NA,NA,0.418,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.735275635301212
"3393",2005,"babine_fence",40,4,"middle_skeena",24486,0.281,NA,NA,34056,NA,NA,0.752,0.246,0.002,28472,NA,NA,1.162800558,NA,NA,0.15083136957863,NA,NA,0.281,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.494288166314929
"3394",2006,"babine_fence",40,4,"middle_skeena",16595,0.27,NA,NA,22733,NA,NA,0.752,0.246,0.002,28958,NA,NA,1.744953393,NA,NA,0.55672784641518,NA,NA,0.27,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.474938807491213
"3395",2007,"babine_fence",40,4,"middle_skeena",7473,0.458,NA,NA,13788,NA,NA,0.752,0.246,0.002,16382,NA,NA,2.192218598,NA,NA,0.784914089478489,NA,NA,0.458,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.805636940114725
"3396",2008,"babine_fence",40,4,"middle_skeena",16180,0.396,NA,NA,26788,NA,NA,0.752,0.246,0.002,21374,NA,NA,1.320987378,NA,NA,0.278379470611876,NA,NA,0.396,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.696576917653779
"3397",2009,"babine_fence",40,4,"middle_skeena",20723,0.386,NA,NA,33751,NA,NA,0.752,0.246,0.002,24119,NA,NA,1.163896115,NA,NA,0.151773097044594,NA,NA,0.386,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.678986591450401
"3398",2010,"babine_fence",40,4,"middle_skeena",9546,0.334,NA,NA,14333,NA,NA,0.752,0.246,0.002,41623,NA,NA,4.360239625,NA,NA,1.47252701571309,NA,NA,0.334,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.587516895192834
"3399",2011,"babine_fence",40,4,"middle_skeena",12933,0.429,NA,NA,22650,NA,NA,0.752,0.246,0.002,27522,NA,NA,2.128065944,NA,NA,0.755213559721062,NA,NA,0.429,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.754624994124928
"3400",2012,"babine_fence",40,4,"middle_skeena",11480,0.335,NA,NA,17263,NA,NA,0.752,0.246,0.002,15347,NA,NA,1.336825259,NA,NA,0.290297593243217,NA,NA,0.335,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.589275927813172
"3401",2013,"babine_fence",40,4,"middle_skeena",28068,0.377,NA,NA,45053,NA,NA,0.752,0.246,0.002,21581,NA,NA,0.768874827,NA,NA,-0.262827096457694,NA,NA,0.377,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.663155297867361
"3402",2014,"babine_fence",40,4,"middle_skeena",23692,0.244,NA,NA,31339,NA,NA,0.752,0.246,0.002,37179,NA,NA,1.569262949,NA,NA,0.45060604989406,NA,NA,0.244,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.42920395936243
"3403",2015,"babine_fence",40,4,"middle_skeena",9192,0.424,NA,NA,15958,NA,NA,0.752,0.246,0.002,7894,NA,NA,0.858770695,NA,NA,-0.152253336754877,NA,NA,0.424,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.745829831023239
"3404",2016,"babine_fence",40,4,"middle_skeena",7656,0.42,NA,NA,13200,NA,NA,0.752,0.246,0.002,11819,NA,NA,1.543701193,NA,NA,0.434182905023913,NA,NA,0.42,"Equilibrium",3,"Skeena",10439.7500456515,3032.46062952769,0.56849428966698,0.738793700541887
"3405",1980,"nangeese_kspx",41,4,"middle_skeena",400,0.74,NA,NA,1538,NA,NA,0.752,0.246,0.002,1523,NA,NA,3.806943218,NA,NA,1.33682656213284,NA,NA,0.74,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.29536019363921
"3406",1981,"nangeese_kspx",41,4,"middle_skeena",200,0.67,NA,NA,606,NA,NA,0.752,0.246,0.002,1050,NA,NA,5.251706757,NA,NA,1.65855312034252,NA,NA,0.67,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.17282612126793
"3407",1982,"nangeese_kspx",41,4,"middle_skeena",300,0.58,NA,NA,714,NA,NA,0.752,0.246,0.002,2970,NA,NA,9.899932581,NA,NA,2.29252794711736,NA,NA,0.58,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.01528231393344
"3408",1983,"nangeese_kspx",41,4,"middle_skeena",350,0.81,NA,NA,1842,NA,NA,0.752,0.246,0.002,3405,NA,NA,9.728894578,NA,NA,2.275100280083,NA,NA,0.81,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.41789426601049
"3409",1984,"nangeese_kspx",41,4,"middle_skeena",150,0.72,NA,NA,536,NA,NA,0.752,0.246,0.002,1011,NA,NA,6.740432614,NA,NA,1.90812410891779,NA,NA,0.72,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.26035045867599
"3410",1985,"nangeese_kspx",41,4,"middle_skeena",650,0.75,NA,NA,2600,NA,NA,0.752,0.246,0.002,718,NA,NA,1.105026663,NA,NA,0.0998694640903713,NA,NA,0.75,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.31286506112082
"3411",1986,"nangeese_kspx",41,4,"middle_skeena",700,0.83,NA,NA,4118,NA,NA,0.752,0.246,0.002,2090,NA,NA,2.985837909,NA,NA,1.09388041398652,NA,NA,0.83,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.45290400097371
"3412",1987,"nangeese_kspx",41,4,"middle_skeena",450,0.64,NA,NA,1250,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.1203115188231
"3413",1988,"nangeese_kspx",41,4,"middle_skeena",100,0.63,NA,NA,270,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.10280665134149
"3414",1989,"nangeese_kspx",41,4,"middle_skeena",800,0.615,NA,NA,2078,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.07654935011907
"3415",1990,"nangeese_kspx",41,4,"middle_skeena",650,0.697,NA,NA,2145,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.22008926346828
"3416",1991,"nangeese_kspx",41,4,"middle_skeena",NA,0.624,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.09230373085252
"3417",1992,"nangeese_kspx",41,4,"middle_skeena",625,0.653,NA,NA,1801,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.1430678465492
"3418",1993,"nangeese_kspx",41,4,"middle_skeena",NA,0.567,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.992525986207341
"3419",1994,"nangeese_kspx",41,4,"middle_skeena",NA,0.667,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.16757466102345
"3420",1995,"nangeese_kspx",41,4,"middle_skeena",NA,0.406,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.710697619753405
"3421",1996,"nangeese_kspx",41,4,"middle_skeena",NA,0.739,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,1.29360970689105
"3422",1997,"nangeese_kspx",41,4,"middle_skeena",NA,0.534,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.934759923518025
"3423",1998,"nangeese_kspx",41,4,"middle_skeena",NA,0.18,NA,NA,NA,NA,NA,0.752,0.246,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.315087614668997
"3424",1999,"nangeese_kspx",41,4,"middle_skeena",NA,0.21,NA,NA,NA,NA,NA,0.752,0.246,0.002,2899,NA,NA,NA,NA,NA,NA,NA,NA,0.21,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.36760221711383
"3425",2000,"nangeese_kspx",41,4,"middle_skeena",NA,0.379,NA,NA,NA,NA,NA,0.752,0.246,0.002,3755,NA,NA,NA,NA,NA,NA,NA,NA,0.379,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.663434477553055
"3426",2001,"nangeese_kspx",41,4,"middle_skeena",NA,0.298,NA,NA,NA,NA,NA,0.752,0.246,0.002,1923,NA,NA,NA,NA,NA,NA,NA,NA,0.298,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.521645050952007
"3427",2002,"nangeese_kspx",41,4,"middle_skeena",1752,0.273,NA,NA,2410,NA,NA,0.752,0.246,0.002,2531,NA,NA,1.444880869,NA,NA,0.368026874567119,NA,NA,0.273,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.477882882247979
"3428",2003,"nangeese_kspx",41,4,"middle_skeena",3187,0.277,NA,NA,4408,NA,NA,0.752,0.246,0.002,2624,NA,NA,0.823392545,NA,NA,-0.194322223610079,NA,NA,0.277,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.484884829240624
"3429",2004,"nangeese_kspx",41,4,"middle_skeena",1028,0.418,NA,NA,1766,NA,NA,0.752,0.246,0.002,1338,NA,NA,1.301755978,NA,NA,0.263714105329951,NA,NA,0.418,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.731703460731338
"3430",2005,"nangeese_kspx",41,4,"middle_skeena",1720,0.281,NA,NA,2392,NA,NA,0.752,0.246,0.002,1052,NA,NA,0.611401925,NA,NA,-0.492000721018747,NA,NA,0.281,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.491886776233268
"3431",2006,"nangeese_kspx",41,4,"middle_skeena",2165,0.27,NA,NA,2966,NA,NA,0.752,0.246,0.002,2609,NA,NA,1.205129984,NA,NA,0.186587431664429,NA,NA,0.27,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.472631422003496
"3432",2007,"nangeese_kspx",41,4,"middle_skeena",865,0.458,NA,NA,1596,NA,NA,0.752,0.246,0.002,2195,NA,NA,2.53737651,NA,NA,0.931130677173825,NA,NA,0.458,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.801722930657782
"3433",2008,"nangeese_kspx",41,4,"middle_skeena",325,0.396,NA,NA,538,NA,NA,0.752,0.246,0.002,887,NA,NA,2.730045703,NA,NA,1.00431835008238,NA,NA,0.396,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.693192752271794
"3434",2009,"nangeese_kspx",41,4,"middle_skeena",1603,0.386,NA,NA,2611,NA,NA,0.752,0.246,0.002,1088,NA,NA,0.678478429,NA,NA,-0.387902592401247,NA,NA,0.386,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.675687884790183
"3435",2010,"nangeese_kspx",41,4,"middle_skeena",1744,0.334,NA,NA,2619,NA,NA,0.752,0.246,0.002,1873,NA,NA,1.073992433,NA,NA,0.0713829504380162,NA,NA,0.334,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.584662573885806
"3436",2011,"nangeese_kspx",41,4,"middle_skeena",519,0.429,NA,NA,909,NA,NA,0.752,0.246,0.002,1865,NA,NA,3.594138472,NA,NA,1.27930431627803,NA,NA,0.429,"Equilibrium",3,"Skeena",919.241804272928,263.629319506582,0.571269677448578,0.75095881496111
